chr10	103370422	103454927
chr10	103825123	103827795
chr5	61683080	61699732
chr10	103911932	103923628
chr10	104005254	104142656
chr10	104179570	104182893
chr10	104183005	104192331
chr10	104238985	104262469
chr10	104404251	104418076
chr10	104535887	104576021
chr10	104678074	104687375
chr10	105005643	105007773
chr10	105637326	105677942
chr10	106014649	106027213
chr10	111624523	111683269
chr10	111985761	112047123
chr10	112052797	112064707
chr10	112679300	112773425
chr10	114206745	114578503
chr10	115439427	115490668
chr10	116581538	116624474
chr10	119036784	119134951
chr10	120057436	120101836
chr10	120793183	120840329
chr10	120927231	120938324
chr10	121332977	121356541
chr10	121588915	121632395
chr10	121652241	121704168
chr10	123499935	123687578
chr10	123716605	123734732
chr10	124151818	124191871
chr10	124690416	124713743
chr10	124750321	124768203
chr10	124913917	124929983
chr10	126085871	126107545
chr10	126150391	126302710
chr10	126490387	126525236
chr10	126630691	126676005
chr10	127477154	127511827
chr10	127512103	127542264
chr10	127524908	127569884
chr12	112856701	112947722
chr10	131265504	131569247
chr10	131934654	131977936
chr10	133747959	133773338
chr10	134351290	134596984
chr10	135092133	135122660
chr10	135175988	135186858
chr11	207510	215175
chr11	215029	236342
chr11	236975	252984
chr11	494511	506821
chr11	576445	612222
chr11	747463	765012
chr11	839720	842529
chr11	867858	910874
chr11	925808	1012245
chr11	1295600	1330862
chr11	1773984	1785157
chr11	1968561	1977829
chr11	2398546	2418649
chr11	2421979	2425106
chr11	2965666	3013559
chr11	3022151	3078681
chr11	3379156	3400452
chr11	3876932	4114440
chr11	4116028	4160162
chr11	6232563	6255941
chr11	6411703	6416226
chr11	6469842	6495214
chr11	6495912	6502709
chr11	6502730	6505911
chr11	6616301	6624846
chr11	6627523	6633447
chr11	6701615	6704632
chr11	8932700	8941626
chr11	8968748	8985989
chr11	9302200	9336140
chr11	9406198	9469674
chr11	9482558	9550071
chr11	10533219	10562734
chr11	10818600	10830473
chr11	11373488	11374904
chr11	11862969	11980872
chr11	14479048	14521404
chr11	14526421	14541991
chr11	16760193	16779887
chr11	17095934	17099214
chr11	17809595	18034594
chr11	18344113	18388592
chr11	18416109	18429972
chr11	18501857	18548489
chr11	18551155	18610281
chr11	18627949	18655889
chr11	20385230	20405329
chr8	67341248	67342968
chr11	27515964	27528316
chr11	30344650	30359770
chr11	31531313	31811870
chr11	32605376	32627810
chr11	33762489	33796066
chr11	34073277	34124157
chr11	34127175	34168455
chr11	34903842	34937926
chr11	34937676	35017675
chr11	35684322	35839557
chr11	36293841	36310974
chr11	36505320	36531822
chr11	43333504	43366080
chr11	43380469	43516479
chr11	43702287	43878162
chr11	43902380	43941824
chr11	44117098	44266980
chr11	44587212	44641908
chr11	45869025	45904799
chr11	45931215	45939428
chr11	46417961	46612914
chr11	46638825	46697568
chr11	46722316	46727466
chr11	47185851	47198430
chr11	47236492	47260769
chr11	47440319	47448024
chr11	47487488	47574792
chr11	47593748	47600567
chr11	47600625	47606114
chr11	47638868	47664111
chr11	57093462	57103366
chr11	57295936	57298227
chr11	57425233	57429337
chr11	57435585	57468654
chr11	57471180	57479687
chr11	57480064	57508445
chr11	57508962	57511018
chr11	57529233	57586652
chr11	58346535	58389023
chr11	59341870	59383247
chr11	59404190	59436510
chr11	59573612	59578251
chr11	60609585	60618554
chr11	60658019	60674057
chr11	61066918	61100684
chr11	61170119	61197383
chr11	61197596	61214239
chr11	61556601	61560085
chr11	61560382	61564710
chr11	62342523	62358995
chr11	62360685	62369337
chr11	62392300	62414085
chr11	62439144	62441158
chr11	62480096	62494857
chr11	62495957	62506108
chr11	62529051	62534182
chr11	62554873	62557872
chr11	62557786	62559486
chr11	62559601	62572912
chr11	62574331	62599563
chr11	62600376	62607628
chr11	63742091	63744015
chr11	63753324	63765892
chr11	63953586	63972020
chr11	63991270	63993726
chr11	63993745	63997488
chr11	63997752	64001753
chr11	64037299	64052176
chr11	64083963	64085556
chr11	64085592	64089283
chr11	64532075	64546316
chr11	64570985	64578188
chr11	64662017	64684681
chr11	64692160	64701947
chr11	64851693	64855868
chr11	64863685	64879334
chr11	64889715	64894841
chr11	64894750	64902003
chr11	64949303	64979477
chr11	65292553	65306175
chr11	65337929	65339359
chr11	65421071	65430387
chr11	65479472	65487077
chr11	65485143	65488409
chr11	65627903	65633910
chr11	65651210	65656010
chr11	65686896	65689034
chr11	65729204	65747608
chr11	65764015	65769637
chr11	65769973	65771620
chr11	65819815	65836382
chr11	66036109	66044963
chr11	66052050	66056614
chr11	66104809	66112575
chr11	66202545	66206319
chr11	66384052	66397397
chr11	66384052	66413944
chr11	66406087	66413944
chr11	66886733	67025550
chr11	67165653	67169329
chr11	67195964	67202872
chr11	67229180	67236722
chr11	67250496	67258574
chr11	67374322	67380012
chr11	67798147	67804111
chr11	67933185	67980784
chr11	68028805	68039441
chr11	68228185	68382801
chr11	68658745	68671300
chr11	70049268	70053508
chr11	70116805	70230607
chr11	70244634	70282681
chr11	71640091	71708643
chr11	71808337	71814343
chr11	71820632	71823822
chr11	73386682	73472201
chr11	73498916	73575656
chr11	73583712	73587891
chr11	77327195	77348851
chr11	77589765	77705714
chr11	77726760	77791265
chr11	77779342	77790908
chr11	77811991	77850672
chr11	77882294	77899672
chr11	78147013	78285909
chr11	82868136	82896835
chr11	85359010	85367586
chr11	85368607	85376182
chr11	85668218	85780126
chr11	85955794	85989852
chr11	86013281	86056985
chr11	93469095	93474703
chr11	93862006	93915134
chr11	94695784	94706720
chr11	94800040	94804387
chr11	95523624	95565857
chr11	102217912	102249401
chr11	102921414	102962889
chr11	105948388	105969422
chr11	107879623	107978486
chr11	108535795	108811653
chr11	110100165	110167437
chr11	110300671	110335608
chr11	111652918	111742305
chr11	111750264	111756699
chr11	111945022	111955874
chr11	111955554	111957480
chr11	111957596	111966518
chr11	113603908	113644414
chr11	114271250	114281332
chr11	116644515	116658739
chr11	117075786	117103241
chr11	118230295	118269926
chr11	118272320	118280562
chr11	118443123	118473747
chr11	118889178	118894384
chr11	118914898	118927916
chr11	118955590	118964259
chr11	118964584	118966177
chr11	118967219	118972563
chr11	118992232	119005765
chr11	119205209	119208024
chr11	122928196	122932844
chr11	124492759	124505822
chr11	125439372	125454578
chr11	125462689	125492654
chr11	125763379	125773101
chr11	126081676	126132862
chr11	126132833	126138790
chr11	126138934	126148027
chr11	130096573	130184607
chr11	130745765	130786382
chr11	134094564	134117682
chr11	134118175	134123246
chr12	1800235	1897839
chr12	4430378	4469190
chr12	6601051	6602428
chr12	6666035	6677498
chr12	6679247	6716642
chr12	6775642	6798541
chr12	6833149	6841041
chr12	6857157	6862082
chr12	6961290	6975795
chr12	6976692	6980110
chr12	7053184	7055165
chr1	171750760	171766856
chr22	31321116	31364273
chr12	7074514	7079916
chr12	7080075	7089098
chr12	7085346	7125780
chr12	7342957	7364079
chr12	8234869	8250476
chr12	9092956	9102241
chr12	11323779	11328619
chr12	11802787	12048325
chr12	12626215	12715448
chr12	12966279	12982915
chr12	13127803	13153199
chr12	14518565	14655869
chr12	14937515	14956412
chr12	16035320	16056410
chr12	16064265	16190315
chr12	21654722	21671339
chr12	22199151	22218602
chr12	25348149	25357949
chr12	27058115	27090914
chr12	27091402	27119581
chr12	27175490	27183606
chr12	27863764	27909228
chr12	29490285	29534105
chr12	30781921	30848803
chr12	31812120	31822016
chr12	32832133	32898584
chr12	32899477	32908887
chr12	42550906	42632170
chr12	42705887	42719896
chr12	42719946	42842422
chr12	45609877	45826132
chr12	46312913	46384357
chr12	46751970	46766556
chr12	48055031	48099813
chr12	48167020	48176534
chr12	48357329	48362661
chr12	48541571	48551298
chr12	48730962	48744702
chr12	49046994	49076035
chr12	49223538	49245946
chr12	49396054	49412629
chr12	49521564	49525178
chr12	49658781	49667121
chr12	49952081	49961925
chr12	50135339	50158717
chr12	50506018	50514236
chr12	50794667	50873787
chr12	51157883	51214945
chr12	51442109	51454207
chr12	51487538	51566926
chr12	52345482	52390862
chr12	52463757	52471279
chr12	53458099	53473174
chr12	53574505	53588926
chr12	53645875	53648190
chr12	53689325	53693234
chr12	53693478	53700961
chr12	53701243	53715394
chr12	53845885	53874946
chr12	53936668	54020199
chr12	54058943	54069866
chr12	54574141	54582778
chr12	54624725	54673906
chr12	54718914	54745629
chr12	56109817	56113491
chr12	56119226	56122922
chr12	56151053	56211508
chr12	56211824	56215663
chr12	56214743	56223420
chr12	56295196	56321678
chr12	56367861	56390467
chr12	56498342	56507694
chr12	56512049	56521298
chr12	56618125	56623638
chr12	57031958	57039768
chr12	57057133	57082068
chr12	57106210	57119326
chr12	57392619	57400330
chr12	57647546	57824788
chr12	57881850	57910435
chr12	57923832	57941114
chr12	58087914	58115340
chr12	58138821	58144002
chr12	58141509	58146093
chr12	58176527	58191370
chr12	58213709	58240512
chr12	62860605	62994256
chr12	64173582	64203338
chr12	64586418	64616076
chr12	64798171	64844905
chr12	64845899	64895893
chr12	65107228	65153186
chr12	66530715	66563852
chr3	44666527	44689963
chr12	4758279	4803483
chr12	69139865	69162470
chr12	69633348	69668138
chr12	70636773	70748773
chr12	72079877	72097839
chr12	72148642	72194066
chr12	72233486	72320630
chr12	74931550	74935232
chr12	75884642	75905389
chr12	82746082	82752166
chr12	88429312	88443937
chr12	93799459	93835723
chr12	93861265	93897548
chr12	94071150	94244531
chr12	95365109	95397473
chr12	95414004	95467394
chr12	95611582	95696575
chr12	95867927	95909613
chr12	98909350	98944157
chr12	98987402	98995778
chr12	100430849	100536652
chr12	100661161	100735502
chr12	101786893	101801550
chr12	102091417	102122852
chr12	104510863	104531988
chr12	104680459	104744085
chr12	105380093	105411403
chr12	105567077	105629952
chr12	106631658	106641798
chr12	107349684	107367813
chr12	107371068	107380944
chr12	108079575	108106939
chr12	108126647	108154914
chr12	108909053	108914987
chr12	108915990	108954949
chr12	108955238	108963160
chr12	109038884	109125326
chr12	109525992	109531293
chr12	109535922	109548798
chr12	109915438	109974507
chr12	110288749	110318346
chr12	110810704	110841535
chr12	110890290	110906062
chr12	110929327	110939945
chr12	111157612	111180783
chr12	111890017	112037480
chr12	112280031	112331228
chr12	112842984	112847445
chr5	140053489	140070955
chr12	113594977	113623284
chr12	113623525	113630173
chr12	113659242	113736389
chr12	113796391	113829434
chr12	114259861	114404130
chr12	116997185	117014398
chr12	118454507	118470039
chr12	118470496	118499016
chr12	118573928	118583389
chr12	120105937	120119424
chr12	120881766	120884187
chr12	120884246	120901551
chr12	120941081	120966961
chr12	120972158	121015391
chr12	121016847	121019197
chr12	121124951	121139662
chr12	121200312	121342161
chr12	121746047	121790214
chr12	121837885	121862155
chr12	122326636	122355771
chr12	122692208	122712081
chr12	122714107	122751370
chr12	122988000	123011483
chr12	123237370	123255611
chr12	123464606	123467460
chr12	123717843	123742506
chr12	123745522	123756403
chr12	123868678	123893900
chr12	123942650	123950941
chr12	124069098	124083129
chr12	124196899	124246301
chr12	124420955	124457532
chr12	124457761	124499974
chr12	125396191	125399196
chr12	129277738	129308503
chr12	131356610	131362223
chr12	132195631	132284283
chr12	132379166	132407695
chr12	133066736	133161773
chr12	133287392	133295752
chr12	133345499	133404975
chr13	20276640	20357176
chr13	20532809	20665984
chr13	21714652	21723224
chr13	21750796	21753220
chr13	22066833	22178309
chr13	26786912	26796451
chr13	26828265	26979373
chr13	27998755	28009960
chr13	28009775	28024739
chr13	28120049	28194666
chr13	28195915	28197590
chr13	29233266	29253096
chr13	29274217	29293150
chr13	30338544	30424820
chr13	31030840	31040073
chr13	33091029	33112932
chr13	37523874	37573477
chr13	37574922	37583751
chr13	37677396	37679801
chr13	41303431	41345347
chr13	41635644	41658142
chr13	41763969	41768720
chr13	45563664	45602404
chr13	45694644	45859027
chr13	46039073	46110836
chr13	46536313	46626913
chr13	47345390	47371296
chr13	48516790	48575462
chr13	48611861	48621357
chr13	48649863	48669277
chr13	48807341	48844490
chr13	49684438	49783915
chr13	50486837	50510476
chr13	52342128	52378298
chr13	52586533	52607736
chr13	52598826	52607736
chr13	52986740	53024769
chr13	53226825	53262489
chr13	60970590	61148013
chr13	73326307	73356038
chr13	76099354	76112008
chr13	76123885	76180156
chr13	77579394	77601294
chr13	96329392	96447242
chr13	97874549	98046374
chr13	99853162	100038753
chr13	100153627	100216302
chr13	103249335	103332308
chr13	103459495	103528351
chr13	103498190	103528351
chr13	108859790	108867130
chr13	108870739	108886591
chr13	111293763	111358463
chr13	111364969	111373421
chr13	111530886	111567416
chr13	113831852	113863234
chr13	113863085	113921422
chr13	113951553	113977987
chr13	114145335	114204544
chr13	114239067	114295788
chr13	115000319	115038201
chr13	115079977	115092797
chr14	20779528	20801438
chr14	20914560	20922971
chr14	20923384	20925926
chr14	20926011	20929771
chr14	21457964	21465194
chr14	21538462	21558406
chr14	21677295	21737638
chr14	21853352	21905457
chr14	21927178	21944832
chr14	21945353	21967314
chr14	21966281	21979482
chr14	23033806	23058130
chr14	23067146	23081265
chr14	23235896	23241854
chr14	23299091	23304246
chr14	23369853	23388396
chr14	23389737	23398585
chr14	23415436	23426351
chr14	23495059	23504354
chr14	23527773	23564823
chr14	23564713	23569665
chr14	23775970	23795394
chr14	23789396	23795394
chr14	23938897	23947402
chr14	24025190	24028790
chr14	24583985	24594451
chr14	24605402	24608171
chr14	24608173	24610800
chr14	24616706	24629864
chr14	24658357	24664647
chr14	24678786	24682694
chr14	24683142	24701591
chr14	24683148	24685272
chr14	24686062	24701573
chr14	24702077	24708447
chr14	24708845	24711880
chr14	24734743	24740833
chr14	24769055	24778330
chr14	24899159	24911049
chr14	24908971	24912007
chr14	31091459	31205033
chr14	31363004	31495607
chr14	31760993	31889756
chr14	32546494	32628934
chr14	34901995	34931446
chr14	34985143	35008907
chr14	35030298	35099354
chr14	35452197	35498773
chr14	35515449	35552589
chr14	35554673	35591748
chr14	35591526	35743284
chr14	35761522	35786685
chr14	39501122	39572439
chr14	39617014	39639634
chr14	39644457	39652424
chr14	39736327	39820397
chr14	45366477	45376460
chr14	45584801	45603684
chr14	50085405	50087403
chr14	50087488	50090199
chr14	50091891	50101948
chr14	50234870	50253103
chr14	50359799	50363772
chr14	50779046	50789743
chr14	51100297	51135071
chr14	51706964	51724372
chr14	52456263	52477412
chr14	53106632	53162276
chr14	53173917	53195308
chr14	53241910	53258325
chr14	54890278	54908092
chr14	55493843	55516206
chr14	55518364	55536912
chr14	56046924	56151302
chr14	57735688	57765460
chr14	58666866	58702353
chr14	58711560	58738722
chr14	58875212	58894249
chr14	59951234	59972128
chr14	60558628	60601532
chr14	60715938	60765805
chr14	61201478	61436682
chr14	63838081	64010095
chr14	64063756	64108641
chr14	64952955	64970563
chr14	64971291	65000408
chr14	65381078	65402084
chr14	65381078	65529373
chr14	65453612	65529368
chr14	65541841	65569262
chr3	119298279	119308792
chr14	66974124	67648525
chr14	67804588	67826521
chr14	67827044	67853233
chr14	68056035	68066985
chr14	68113802	68141349
chr14	69517636	69619914
chr14	69658193	69710737
chr14	69846844	69865016
chr14	70791797	70826400
chr14	70791797	70883807
chr14	70833215	70883807
chr14	71049937	71067407
chr14	71374121	71582099
chr14	73436158	73493814
chr14	73603214	73690399
chr14	74353317	74398991
chr14	74416954	74429813
chr14	74946637	74960215
chr14	75179849	75203390
chr14	75348618	75370445
chr14	75469623	75479069
chr14	75546055	75593751
chr14	75598171	75643315
chr14	76117232	76127538
chr14	77490885	77495051
chr14	77924435	77935815
chr14	78138746	78174366
chr14	78174413	78183941
chr14	78183943	78227497
chr14	81641795	81687303
chr14	81937890	82000197
chr14	90734203	90798285
chr14	90863372	90874612
chr14	90990907	91282774
chr14	92588297	92630543
chr14	93260649	93306292
chr14	93403258	93582270
chr14	93651295	93653434
chr14	93669238	93673410
chr14	93673600	93695561
chr14	94514632	94547548
chr14	96001386	96011051
chr14	96745531	96829678
chr14	96968712	97033453
chr14	99947738	99977852
chr14	100705101	100745371
chr14	100842812	100996640
chr14	102276139	102394328
chr14	102606188	102676867
chr14	102814618	102829227
chr14	103800573	103811361
